"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Gempa lagi 😭😭

Gais donasi yang kemarin masih aku buka ya di kitabisa. Bisa klik link di bawah ini :… https://t.co/Ix05sgk209",FALSE,0,NA,2022-12-03 10:24:10,TRUE,NA,"1598986441694253056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kentangkfcgurih",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:24:00,FALSE,NA,"1598986401173114882",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","listantya",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:23:59,FALSE,NA,"1598986395703734272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rdmuhammade",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:23:51,FALSE,NA,"1598986363684417536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Persekotabima",343,TRUE,FALSE,NA,NA
"Cuma Cocokologi aja, sebuah kode lagi dari Ronald Frank #Gempa #gempabumi  #gempajakarta #GempaCianjur… https://t.co/XPfg37jUGG",FALSE,3,NA,2022-12-03 10:23:43,TRUE,NA,"1598986331686047744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseIchiroo",0,FALSE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:23:28,FALSE,NA,"1598986267592908800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jshaarashi",71,TRUE,FALSE,NA,NA
"RT @infogarut: #Garut diguncang gempa magnitudo 6,4, terasa hingga Bandung https://t.co/umNW5Sgtw1",FALSE,0,NA,2022-12-03 10:23:14,FALSE,NA,"1598986209988333568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basoaciayammm",5,TRUE,FALSE,NA,NA
"Gempa garut barusan
#garut https://t.co/LiGlkzxjSh",FALSE,1,NA,2022-12-03 10:22:58,FALSE,NA,"1598986141793128448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedisu_",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:49,FALSE,NA,"1598986101930479616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pejuangnkri45",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:25,FALSE,NA,"1598986003100110848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsjohnnysuh",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:17,FALSE,NA,"1598985970862678016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kuncoro67341099",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:17,FALSE,NA,"1598985967419133953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmwsdq",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:16,FALSE,NA,"1598985964978057223",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaksaTumpah",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:22:05,FALSE,NA,"1598985918882656256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abyfergiawan21",343,TRUE,FALSE,NA,NA
"RADA OYAG SAETIK, SUGAN TEH LAPAR #depok #Gempa #Garut",FALSE,0,NA,2022-12-03 10:22:01,FALSE,NA,"1598985902470332416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centangbirutiga",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:21:52,FALSE,NA,"1598985865749213184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drnewstwit",343,TRUE,FALSE,NA,NA
"RT @frenkyf1: Ini bukan air mancur tapi PLTA yang jebol di Garut, Jawa barat.

#Garut https://t.co/6b1SDIfBGs",FALSE,0,NA,2022-12-03 10:21:41,FALSE,NA,"1598985818651398144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanyaisihati99",27,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:21:21,FALSE,NA,"1598985736292012032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blantikwedus87",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:21:19,FALSE,NA,"1598985725084475394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linaandria",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:21:10,FALSE,NA,"1598985689882054657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galilagutiga_",343,TRUE,FALSE,NA,NA
"GEMPA M 6,4 GUNCANG GARUT, JAWA BARAT, GETARANNYA TERASA HINGGA TANGERANG DAN JAKARTA

#TribunKaltim #GempaGarut… https://t.co/mOHODANK3a",FALSE,0,NA,2022-12-03 10:20:43,TRUE,NA,"1598985576103153666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tribunkaltim",0,FALSE,FALSE,NA,NA
"Gempa Magnitudo 6,4 Kabupaten Garut #gempa #UsirLGBTDariIndonesia #garut #SpotifyWrapped https://t.co/3e9KbDvEDa",FALSE,1,NA,2022-12-03 10:20:03,FALSE,NA,"1598985408888844292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malangsatset",0,FALSE,FALSE,NA,NA
"Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,1821,NA,2022-12-03 10:19:50,FALSE,NA,"1598985351766618112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariemustari25",343,FALSE,FALSE,NA,NA
"Gempa Terkini, Guncangan Berkekuatan Magnitudo 6,4 Hantam Kabupaten Garut https://t.co/W4CbVLVmxN 

#gempa #garut… https://t.co/YtCk8tCFLI",FALSE,1,NA,2022-12-03 10:19:26,TRUE,NA,"1598985253380816896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pikiran_rakyat",0,FALSE,FALSE,NA,NA
"#Gempa kembali datang di Jawa Barat,semoga semua diberi keselamatan. Aamiin yra
#bandung |#Garut 
@www.olahstatistik.blogspot.com",FALSE,0,NA,2022-12-03 10:19:10,FALSE,NA,"1598985186267795456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Olahstat",0,FALSE,FALSE,NA,NA
"Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,747,NA,2022-12-03 10:17:44,FALSE,NA,"1598984823909265415",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asal_sukses",71,FALSE,FALSE,NA,NA
"RT @infogarut: #Garut diguncang gempa magnitudo 6,4, terasa hingga Bandung https://t.co/umNW5Sgtw1",FALSE,0,NA,2022-12-03 10:17:39,FALSE,NA,"1598984803688140801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BusuMaju",5,TRUE,FALSE,NA,NA
"RT @RJL5_official: Ada yg ngerasa gempa barusan? Untuk daerah Jakarta &amp; sekitarnya?

#staysafe ya guysss!

#Gempa #garut",FALSE,0,NA,2022-12-03 10:17:19,FALSE,NA,"1598984719559188480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donfajaraditya",1,TRUE,FALSE,NA,NA
"Sumpah keadaan disana gmn ya #garut https://t.co/whO6TZPdPC",FALSE,1,NA,2022-12-03 10:17:15,FALSE,NA,"1598984701800480768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vayzeear",0,FALSE,FALSE,NA,NA
"RT @infogarut: #Garut diguncang gempa magnitudo 6,4, terasa hingga Bandung https://t.co/umNW5Sgtw1",FALSE,0,NA,2022-12-03 10:17:07,FALSE,NA,"1598984670167076864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nniannannia",5,TRUE,FALSE,NA,NA
"Ada yg ngerasa gempa barusan? Untuk daerah Jakarta &amp; sekitarnya?

#staysafe ya guysss!

#Gempa #garut",FALSE,6,NA,2022-12-03 10:16:30,FALSE,NA,"1598984515678253056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RJL5_official",1,FALSE,FALSE,NA,NA
"Ada yang berasa gempa? Semoga semua baik-baik aja ya...

#jaktv  #newsroomjaktv  #jaktvdigital  #gempa  #garut https://t.co/a8ACH9V5hv",FALSE,0,NA,2022-12-03 10:16:04,FALSE,NA,"1598984406232092674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaktvCom",0,FALSE,FALSE,NA,NA
"149 Km dr Parung Ke Garut tapi Goncangan Nya nyampe ke Parung kabupaten Bogor #Garut https://t.co/HD1D3sFtQb",FALSE,0,NA,2022-12-03 10:15:13,FALSE,NA,"1598984191731175425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suhendar_Kendar",0,FALSE,FALSE,NA,NA
"#Garut diguncang gempa magnitudo 6,4, terasa hingga Bandung https://t.co/umNW5Sgtw1",FALSE,6,NA,2022-12-03 10:15:13,FALSE,NA,"1598984189881520131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infogarut",5,FALSE,FALSE,NA,NA
"Lagi rebahan sambil scroll hp, kok berasa geter gw kira karna lagi pusing aja soalnya gw selalu ngerasa gempa sendi… https://t.co/ikhEQB859q",FALSE,1,NA,2022-12-03 10:15:06,TRUE,NA,"1598984161850982403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randomkuy_",0,FALSE,FALSE,NA,NA
"Terlalu meniqmati nasipadang sampe sampe ga ngeh kalo ada gempa Garut 6,4 yallah Gusti #Gempa #garut",FALSE,0,NA,2022-12-03 10:13:57,FALSE,NA,"1598983871223431175",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sitirezahuri1",0,FALSE,FALSE,NA,NA
"BREAKING NEWS! Gempa M 6,4 Guncang Garut Jawa Barat, BMKG: Tidak Berpotensi Tsunami https://t.co/TaPiV8TL09

Bandun… https://t.co/jxUPvH2MRW",FALSE,0,NA,2022-12-03 10:13:22,TRUE,NA,"1598983724380884993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sagalanews",0,FALSE,FALSE,NA,NA
"Breaking News, Gempa Bumi 6,4 Magnitude Guncang Garut, Getaran Terasa hingga Bandung, Bogor, Tasikmalaya… https://t.co/5gahWXi1m7",FALSE,1,NA,2022-12-03 10:13:16,TRUE,NA,"1598983698518781954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","destinasibdg",0,FALSE,FALSE,NA,NA
"Gempa Terjadi di Kabupaten Garut dengan Kekuatan M 6,4 https://t.co/la8xwG0SKD #Garut #gempa",FALSE,1,NA,2022-12-03 10:11:59,FALSE,NA,"1598983377582927873",NA,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","fajaronline",0,FALSE,FALSE,NA,NA
"Gempa #GARUT https://t.co/uTCDiKBxEg",FALSE,0,NA,2022-12-03 10:11:51,FALSE,NA,"1598983341797441537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adi_Kristyanto",0,FALSE,FALSE,NA,NA
"Jokowi Takziah ke rumah duka

Inalillahi Wainnailaihi Raji'un , Yang Tenang Alm. Ferry. . 

Stay Safe untuk warga G… https://t.co/XMnCebc4T9",FALSE,1,NA,2022-12-03 10:11:42,TRUE,NA,"1598983305814499328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeliaRezki",0,FALSE,FALSE,NA,NA
"Kemarin gempa cianjur, sekarang garut, apakah gempanya mengarah ke arah timur? #garut #Gempa",FALSE,0,NA,2022-12-03 10:11:24,FALSE,NA,"1598983231223005184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leejieun2021",0,FALSE,FALSE,NA,NA
"Info Gempa BMKG Hari Ini: Magnitudo 6,4 Guncang Garut, Terasa di Bandung hingga Jogja, Ini Pusat Gempa Terkini… https://t.co/FBhWR1JL9i",FALSE,1,NA,2022-12-03 10:10:54,TRUE,NA,"1598983103565172736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","berita_diy",1,FALSE,FALSE,NA,NA
"gempa lagi innalilahi.. #gempa #garut",FALSE,0,NA,2022-12-03 10:10:26,FALSE,NA,"1598982987970150402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lowvinggyeonjun",0,FALSE,FALSE,NA,NA
"Gempa bumi magnitude 6.4 SR di Kabupaten Garut Jawa Barat dengan kedalaman 118 Km terjadi sore (03/12) ini, sekitar… https://t.co/b3MVlDpGDD",FALSE,0,NA,2022-12-03 10:10:16,TRUE,NA,"1598982945070800896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadioIdolaSMG",0,FALSE,FALSE,NA,NA
"Gempa M 6,4 Guncang Garut, Getaran Terasa Hingga Bogor #GempaBumi #Garut #Bogor #Bandung https://t.co/4Y7vsYDlOF",FALSE,0,NA,2022-12-03 10:10:10,FALSE,NA,"1598982921012269056",NA,"<a href=""https://ceklissatu.com"" rel=""nofollow"">Ceklissatu Apps</a>","ceklissatucom",0,FALSE,FALSE,NA,NA
"Wah gempa
#garut
#sesarlembang 
#cimahibergetar",FALSE,0,NA,2022-12-03 10:10:08,FALSE,NA,"1598982909867982849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sxxuse",0,FALSE,FALSE,NA,NA
"Semoga Tasik aman ya mas 🥺
#GempaBumi #garut",FALSE,0,NA,2022-12-03 10:09:43,FALSE,NA,"1598982807816228867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aprilliya_hilda",0,FALSE,FALSE,NA,NA
"RT @frenkyf1: Ini bukan air mancur tapi PLTA yang jebol di Garut, Jawa barat.

#Garut https://t.co/6b1SDIfBGs",FALSE,0,NA,2022-12-03 10:09:38,FALSE,NA,"1598982784529620993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronarisk",27,TRUE,FALSE,NA,NA
"Wargi Garut apa kabar, semoga baik baik ya semuanya stay save 🥺🙏 #garut #gempa https://t.co/eyViOKPLrT",FALSE,0,NA,2022-12-03 10:09:19,FALSE,NA,"1598982704959131648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoursweetyh",0,FALSE,FALSE,NA,NA
"Semoga saudara saudara di #garut aman tidak ada lagi korban #gempa",FALSE,0,NA,2022-12-03 10:09:10,FALSE,NA,"1598982668443877376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThaTheaa",0,FALSE,FALSE,NA,NA
"RT @lensaRTV: Gempa berkekuatan magnitudo 6,4 mengguncang Garut, Jawa Barat, Sabtu (3/12) pukul 16:49 WIB. Gempa tidak berpotensi tsunami.…",FALSE,0,NA,2022-12-03 10:08:31,FALSE,NA,"1598982504652107776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curio_cherry",1,TRUE,FALSE,NA,NA
"RT @Berlianacanti14: kaget dapet infoo gini ... mudah²an berhenti bencana² seperti ini yaakk🥹🙏 #GempaBumi #garut https://t.co/bTnqY2zeKH",FALSE,0,NA,2022-12-03 10:08:11,FALSE,NA,"1598982423056101382",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatchaHot02",1,TRUE,FALSE,NA,NA
"Gempa berkekuatan magnitudo 6,4 mengguncang Garut, Jawa Barat, Sabtu (3/12) pukul 16:49 WIB. Gempa tidak berpotensi… https://t.co/5F1xy1tsTG",FALSE,0,NA,2022-12-03 10:08:07,TRUE,NA,"1598982403946872834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lensaRTV",1,FALSE,FALSE,NA,NA
"Sedang Tidak Baik Baik Saja Kota Kami  Dengan Getaran Getaran 🙏💙 @GarutUnitedFc

 #LekasMembaik #CianjurBerduka  #Garut",FALSE,0,NA,2022-12-03 10:06:48,FALSE,NA,"1598982073410519041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CianjurIsBlue",0,FALSE,FALSE,NA,NA
"kaget dapet infoo gini ... mudah²an berhenti bencana² seperti ini yaakk🥹🙏 #GempaBumi #garut https://t.co/bTnqY2zeKH",FALSE,0,NA,2022-12-03 10:06:44,FALSE,NA,"1598982055211470849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Berlianacanti14",1,FALSE,FALSE,NA,NA
"RT @frenkyf1: Ini bukan air mancur tapi PLTA yang jebol di Garut, Jawa barat.

#Garut https://t.co/6b1SDIfBGs",FALSE,0,NA,2022-12-03 10:06:34,FALSE,NA,"1598982015977926657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chil2204",27,TRUE,FALSE,NA,NA
"Gempa bumi guncang Garut, Jawa Barat sore ini (3/12/22) sekitar pukul  16:49 WIB dengan kekuatan 6.4 Magnitudo.

Lo… https://t.co/wZub0oVmk4",FALSE,9,NA,2022-12-03 10:06:25,TRUE,NA,"1598981976459206656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","infocimahico",0,FALSE,FALSE,NA,NA
"Yang Ingin Kontribusi di IKN membludak gaes 

Gempa Bandung 
BMKG InfoJabar Garut 

#gempa #garut #jokowi #indonesia https://t.co/wmTGMpPJ03",FALSE,0,NA,2022-12-03 10:04:06,FALSE,NA,"1598981395174821894",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeliaRezki",0,FALSE,FALSE,NA,NA
"Stay safe orang-orang garut dan sekitar nya 🥹😭 #gempa #Gempa #kabupatengarut #garut 
Mau video pohon goyang pas gem… https://t.co/Y6MLZlVVK2",FALSE,0,NA,2022-12-03 10:03:43,TRUE,NA,"1598981296726085632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trnv1121",0,FALSE,FALSE,NA,NA
"kondisi garut gimana aman kah??
#garut",FALSE,0,NA,2022-12-03 10:03:40,FALSE,NA,"1598981285846085632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terjal86",0,FALSE,FALSE,NA,NA
"Jokowi ingin buat negara lain bergantung kepada Indonesia 

#Gempa #garut #gempagarut #cianjur #infojabar #jokowi https://t.co/pCuYBFdjyg",FALSE,38,NA,2022-12-03 10:03:11,FALSE,NA,"1598981162781016064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeliaRezki",1,FALSE,FALSE,NA,NA
"Anu di #garut aman teu ? Nembe #gempa",FALSE,1,NA,2022-12-03 10:02:35,FALSE,NA,"1598981012016730112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nurfadilah_94",0,FALSE,FALSE,NA,NA
"Muncul notice ini di HP panik gempa dimana lagi. Semoga ga ada yang kehilangan anggota keluarganya #garut https://t.co/uKIoXpZu42",FALSE,0,NA,2022-12-03 10:02:26,FALSE,NA,"1598980975849246720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haruyaa____",0,FALSE,FALSE,NA,NA
"Berasa sampai bogor #gempa #garut #eartquake https://t.co/g4dR7PWykJ",FALSE,0,NA,2022-12-03 09:59:55,FALSE,NA,"1598980342329020416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cooventia",0,FALSE,FALSE,NA,NA
"Lagi VC sama yang di garut tiba tiba ada gempa, ga lama sampe depok juga kerasa. #GempaBumi #garut #BMKG",FALSE,1,NA,2022-12-03 09:59:50,FALSE,NA,"1598980320095010817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mshidiq_al",0,FALSE,FALSE,NA,NA
"Jokowi Bahagia Ungkap Indonesia Berhasil #Gempa  Gempa Garut #garut https://t.co/mvikv0ZHWF",FALSE,1,NA,2022-12-03 09:57:17,FALSE,NA,"1598979677930270722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeliaRezki",0,FALSE,FALSE,NA,NA
"#gempa kerasa pisan di #garut",FALSE,0,NA,2022-12-03 09:52:31,FALSE,NA,"1598978477826658306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abdi_wes",0,FALSE,FALSE,NA,NA
"cewek sub yang ingin dituntun masturbasi nya dengan degrading, dikasarin, frontal, sadism, hard kink langsung DM aj… https://t.co/F29SW8rxFn",FALSE,0,NA,2022-12-03 09:48:54,TRUE,NA,"1598977566630883329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxyzdom",0,FALSE,FALSE,NA,NA
"Jual Stiker Mesin Cuci 2 Tabung Keroppi ~ https://t.co/Z8vYmb37lt  #jakarta #serang #cilegon #ciamis #cianjur #garut #sukabumi #sumedang",FALSE,0,NA,2022-12-03 09:21:18,FALSE,NA,"1598970624285634560",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kupromo",0,FALSE,FALSE,NA,NA
"Jual Stiker Mesin Cuci 2 Tabung Keroppi ~ https://t.co/Z8vYmblgzB  #jakarta #serang #cilegon #ciamis #cianjur #garut #sukabumi #sumedang",FALSE,0,NA,2022-12-03 09:21:18,FALSE,NA,"1598970621605842945",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kupromo",0,FALSE,FALSE,NA,NA
"jual Stiker Kulkas 1 Pintu Donald Duck ~ https://t.co/KeEfeOfbom  #jakarta #serang #cilegon #ciamis #cianjur #garut #sukabumi #sumedang",FALSE,0,NA,2022-12-02 23:21:19,FALSE,NA,"1598819629857525760",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kupromo",0,FALSE,FALSE,NA,NA
"jual Stiker Kulkas 1 Pintu Donald Duck ~ https://t.co/KeEfeNY8mm  #jakarta #serang #cilegon #ciamis #cianjur #garut #sukabumi #sumedang",FALSE,0,NA,2022-12-02 23:21:18,FALSE,NA,"1598819629329453056",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kupromo",0,FALSE,FALSE,NA,NA
"bingung maen twiter kelamaan jadi warga FB😂 #SpotifyWrapped #brondong #garut #bandung #Jakarta #jabodetabek https://t.co/ChwR7m47rR",FALSE,0,NA,2022-12-02 12:34:33,FALSE,NA,"1598656867890171905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dinar_Aldiansyh",0,FALSE,FALSE,NA,NA
"❣️Ready slot ya sayang❣️
💲BO &amp; VCS💲
Info DM or Wa📲 : 
      
https://t.co/7jxEIPM6qY

#availgarut #garutbo… https://t.co/FEtHV4t4YW",FALSE,0,NA,2022-12-02 06:19:08,TRUE,NA,"1598562390408589312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Availgarut1",0,FALSE,FALSE,NA,NA
"❣️Ready slot ya sayang❣️
💲BO &amp; VCS💲
Info DM or Wa📲 : 
      
https://t.co/7jxEIPLyBq

#availgarut #garutbo… https://t.co/wdQrgpVC8o",FALSE,0,NA,2022-12-01 13:24:33,TRUE,NA,"1598307061451874306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Availgarut1",0,FALSE,FALSE,NA,NA
"RT @frenkyf1: Ini bukan air mancur tapi PLTA yang jebol di Garut, Jawa barat.

#Garut https://t.co/6b1SDIfBGs",FALSE,0,NA,2022-12-01 09:58:40,FALSE,NA,"1598255250150158336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurFachrurrahim",27,TRUE,FALSE,NA,NA
"pusat wedang jahe ~   https://t.co/TMPoKDsDcw  #bandung #cianjur #sukabumi #garut #karawang #bogor #depok #metro #lampung #medan #aceh",FALSE,0,NA,2022-12-01 00:06:28,FALSE,NA,"1598106218383671296",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","HELOPREN",0,FALSE,FALSE,NA,NA
"Ini bupati nya masih ada atau gk ada ya di garut😂 #garut #wisataelitjalansulit 
Pengaduan sulit mau colek… https://t.co/irXRkkDPLr",FALSE,0,NA,2022-11-30 23:56:00,TRUE,NA,"1598103582855016448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milen1616",0,FALSE,FALSE,NA,NA
